220000.0;3;199168047;36.8135;55.9040;3300000.0;15.0;Лучинское, Заречная;15 сот.
100000.0;3;192641257;36.8101;55.9840;1500000.0;15.0;Московская, Бужарово;15 сот.
140000.0;3;192683395;36.8161;55.9664;1680000.0;12.0;Московская, Михайловка;12 сот.
303846.15;3;200819179;36.8171;55.9624;3950000.0;13.0;Московская;13 сот.
160000.0;3;4418122;36.8165;56.0502;4000000.0;25.0;Московская, Лечищево;25 сот.
296875.0;3;1920888;36.8165;56.0502;9500000.0;32.0;Московская, Лечищево;32 сот.
166666.67;3;195977964;36.8165;56.0502;2500000.0;15.0;Московская, Лечищево;15 сот.
90000.0;3;151261329;36.8165;56.0502;1800000.0;20.0;Московская, Лечищево;20 сот.
207692.31;3;190483762;36.8165;56.0502;2700000.0;13.0;Московская, Лечищево;13 сот.
161290.32;3;184146263;36.8165;56.0502;5000000.0;31.0;Московская, Лечищево;31 сот.
22468.09;3;201012959;36.8165;56.0502;10560000.0;470.0;Московская, Лечищево;4.7 га
39135.46;3;201013772;36.8165;56.0502;51267447.0;1310.0;Московская, Лечищево;13.1 га
39274.19;3;201017099;36.8165;56.0502;194800000.0;4960.0;Московская, Лечищево;49.6 га
166666.67;3;195977987;36.8165;56.0502;5000000.0;30.0;Московская, Лечищево;30 сот.
115631.58;3;189605530;36.8167;56.0499;2197000.0;19.0;Московская, Лечищево;19 сот.
437500.0;3;197869987;36.8242;55.3922;3500000.0;8.0;Московская, 13;8 сот.
227272.64;3;194501789;36.8267;55.6769;2499999.0;11.0;Московская;11 сот.
228571.43;3;200666324;36.8296;55.6758;1600000.0;7.0;Московская;7 сот.
190000.0;3;198723967;36.8296;55.6758;1900000.0;10.0;Московская;10 сот.
356250.0;3;189520094;36.8218;55.6728;2850000.0;8.0;Московская;8 сот.
192857.14;3;199167859;36.8265;55.6729;1350000.0;7.0;Московская;7 сот.
127777.78;3;159031842;36.8249;55.6768;1150000.0;9.0;Московская;9 сот.
163636.36;3;200342014;36.8246;55.6843;3600000.0;22.0;Московская;22 сот.
150000.0;3;193131771;36.8246;55.6843;3600000.0;24.0;Московская;24 сот.
120833.33;3;193134850;36.8246;55.6843;29000000.0;240.0;Московская;2.4 га
180000.0;3;151197071;36.8246;55.6843;4500000.0;25.0;Московская;25 сот.
180000.0;3;193619316;36.8246;55.6843;4500000.0;25.0;Московская;25 сот.
190909.09;3;182952201;36.8246;55.6843;2100000.0;11.0;Московская;11 сот.
183250.0;3;9027436;36.8246;55.6843;2199000.0;12.0;Московская;12 сот.
250000.0;3;184566212;36.8297;55.7613;3500000.0;14.0;Московская, Скоково;14 сот.
150000.0;3;193934184;36.8271;55.4258;900000.0;6.0;Москва, Москва;6 сот.
80000.0;3;199168202;36.8228;55.4184;1600000.0;20.0;Московская;20 сот.
208333.33;3;178509382;36.8218;55.4267;1250000.0;6.0;Московская, Бекасово;6 сот.
24100.0;3;177864803;36.8218;55.4267;241000.0;10.0;Московская, Бекасово;10 сот.
30000.0;3;198706305;36.8218;55.4267;240000.0;8.0;Московская, Бекасово;8 сот.
30125.0;3;177848927;36.8218;55.4267;241000.0;8.0;Московская, Бекасово;8 сот.
30125.0;3;177846916;36.8218;55.4267;241000.0;8.0;Московская, Бекасово;8 сот.
279900.0;3;196398585;36.8218;55.4267;2799000.0;10.0;Московская, Бекасово;10 сот.
105882.35;3;193106969;36.8218;55.4267;54000000.0;510.0;Московская, Бекасово;5.1 га
175000.0;3;188714376;36.8236;55.4259;1050000.0;6.0;Московская, Бекасово;6 сот.
208333.33;3;4187368;36.8247;55.6611;2500000.0;12.0;Московская;12 сот.
141666.67;3;198758498;36.8238;55.4313;850000.0;6.0;Москва, Москва;6 сот.
158333.33;3;187745383;36.8220;55.4312;950000.0;6.0;Москва, Москва;6 сот.
535714.29;3;156540703;36.8252;55.7211;7500000.0;14.0;Калинина, 13;14 сот.
437500.0;3;201022455;36.8330;55.7242;3500000.0;8.0;Лапинский, 20;8 сот.
500000.0;3;197466553;36.8322;55.7200;2000000.0;4.0;Чайковского, 33;4 сот.
280000.0;3;167072011;36.8321;55.7211;5600000.0;20.0;Московская, Звенигород;20 сот.
375000.0;3;191074958;36.8321;55.7161;4500000.0;12.0;Дмитриевская, 1;12 сот.
400000.0;3;166162227;36.8237;55.7177;30000000.0;75.0;Московская, Звенигород;75 сот.
149900.0;3;188010684;36.8300;55.6515;1499000.0;10.0;Московская, Покровское;10 сот.
314285.71;3;195187319;36.8300;55.6515;2200000.0;7.0;Московская, Покровское;7 сот.
231818.18;3;191997944;36.8300;55.6515;2550000.0;11.0;Московская, Покровское;11 сот.
157142.86;3;197311325;36.8331;55.6447;1100000.0;7.0;Московская, Покровское;7 сот.
180000.0;3;201427032;36.8331;55.6447;2700000.0;15.0;Московская, Покровское;15 сот.
300000.0;3;193119321;36.8283;55.6103;2100000.0;7.0;Московская, Татарки;7 сот.
250000.0;3;163471231;36.8325;55.7129;5000000.0;20.0;Московская, Звенигород;20 сот.
472727.27;3;178913473;36.8241;55.7110;5200000.0;11.0;Звенигород, Сиреневый;11 сот.
350000.0;3;155430176;36.8228;55.7076;7000000.0;20.0;Звенигород, Сосновая;20 сот.
391666.67;3;192785172;36.8325;55.7152;4700000.0;12.0;Московская, Звенигород;12 сот.
100000.0;3;189116518;36.8336;55.7118;2400000.0;24.0;Московская, Звенигород;24 сот.
550000.0;3;189543881;36.8254;55.7135;5500000.0;10.0;Звенигород, Монастырская;10 сот.
360000.0;3;200780753;36.8250;55.7071;9000000.0;25.0;Звенигород, Сосновая;25 сот.
360000.0;3;193550639;36.8228;55.7074;9000000.0;25.0;Звенигород, Сосновая;25 сот.
420000.0;3;150499597;36.8270;55.7134;10500000.0;25.0;Звенигород, Ветеранов;25 сот.
444444.44;3;2672080;36.8218;55.8777;8000000.0;18.0;Московская;18 сот.
